 0.0188704 	 0.0188704 
 0.0138698 	 0.0138698 
 0.0184312 	 0.0184312 
 0.0211877 	 0.0211877 
 0.0120228 	 0.0120228 
 0.0215406 	 0.0215406 
 0.0213880 	 0.0213880 
 0.0268340 	 0.0268340 
 0.0214216 	 0.0214216 
 0.0147869 	 0.0147869 
 0.1353524 	 0.1353524 
 0.0230849 	 0.0230849 
 0.0204734 	 0.0204734 
 0.0118564 	 0.0118564 
 0.0294779 	 0.0294779 
 0.0185230 	 0.0185230 
 0.0160302 	 0.0160302 
 0.0131457 	 0.0131457 
 0.0129958 	 0.0129958 
 0.0173388 	 0.0173388 
 0.0105960 	 0.0105960 
 0.0144729 	 0.0144729 
 0.0175833 	 0.0175833 
 0.0139909 	 0.0139909 
 0.0175679 	 0.0175679 
 0.0195579 	 0.0195579 
 0.0166459 	 0.0166459 
 0.0125702 	 0.0125702 
 0.0233979 	 0.0233979 
 0.0202580 	 0.0202580 
 0.0149449 	 0.0149449 
 0.0171801 	 0.0171801 
 0.0192905 	 0.0192905 
 0.0198317 	 0.0198317 
 0.0199254 	 0.0199254 
 0.0157976 	 0.0157976 
 0.0194726 	 0.0194726 
 0.0235105 	 0.0235105 
 0.0249495 	 0.0249495 
 0.0174974 	 0.0174974 
 0.0170354 	 0.0170354 
 0.0199997 	 0.0199997 
 0.0176515 	 0.0176515 
 0.0192032 	 0.0192032 
 0.0183925 	 0.0183925 
 0.0217567 	 0.0217567 
 0.0156535 	 0.0156535 
 0.0151043 	 0.0151043 
 0.0166324 	 0.0166324 
 0.4988143 	 0.4988143 
 0.0173363 	 0.0173363 
 0.0135834 	 0.0135834 
 0.0150874 	 0.0150874 
 0.0114445 	 0.0114445 
 0.0155963 	 0.0155963 
 0.0129786 	 0.0129786 
 0.0114517 	 0.0114517 
 0.0150201 	 0.0150201 
 0.0168375 	 0.0168375 
 0.0207049 	 0.0207049 
 0.0152123 	 0.0152123 
 0.0110926 	 0.0110926 
 0.0113823 	 0.0113823 
 0.0150819 	 0.0150819 
 0.0125456 	 0.0125456 
 0.0206548 	 0.0206548 
 0.0175393 	 0.0175393 
 0.0159871 	 0.0159871 
 0.0206276 	 0.0206276 
 0.0140244 	 0.0140244 
 0.8242882 	 0.8242882 
 0.0158966 	 0.0158966 
 0.0135279 	 0.0135279 
 0.0183752 	 0.0183752 
 0.0106482 	 0.0106482 
 0.0149132 	 0.0149132 
 0.0176654 	 0.0176654 
 0.0161905 	 0.0161905 
 0.0205240 	 0.0205240 
 0.5214083 	 0.5214083 
 0.0190979 	 0.0190979 
 0.0214266 	 0.0214266 
 0.0103537 	 0.0103537 
 0.0143843 	 0.0143843 
 0.7069338 	 0.7069338 
 0.0250129 	 0.0250129 
 0.0196361 	 0.0196361 
 0.0129352 	 0.0129352 
 0.0171190 	 0.0171190 
 0.0166460 	 0.0166460 
 0.0142949 	 0.0142949 
 0.0112255 	 0.0112255 
 0.0173137 	 0.0173137 
 0.0190940 	 0.0190940 
 0.0142022 	 0.0142022 
 0.0184889 	 0.0184889 
 0.0150034 	 0.0150034 
 0.0175406 	 0.0175406 
 0.0179445 	 0.0179445 
 0.0116029 	 0.0116029 
 0.0157402 	 0.0157402 
 0.0167068 	 0.0167068 
 0.0209960 	 0.0209960 
 0.0176527 	 0.0176527 
 0.0195640 	 0.0195640 
 0.0193114 	 0.0193114 
 0.0131543 	 0.0131543 
 0.0198197 	 0.0198197 
 0.8880994 	 0.8880994 
 0.0143452 	 0.0143452 
 0.0197059 	 0.0197059 
 0.0144389 	 0.0144389 
 0.0132786 	 0.0132786 
 0.0203288 	 0.0203288 
 0.0143823 	 0.0143823 
 0.0166622 	 0.0166622 
 0.0149689 	 0.0149689 
 0.0213771 	 0.0213771 
 0.0188270 	 0.0188270 
 0.0162626 	 0.0162626 
 0.0270477 	 0.0270477 
 0.0175875 	 0.0175875 
 0.0159255 	 0.0159255 
 0.6749940 	 0.6749940 
 0.0204331 	 0.0204331 
 0.0211164 	 0.0211164 
 0.0191698 	 0.0191698 
 0.0133476 	 0.0133476 
 0.0240471 	 0.0240471 
 0.0168905 	 0.0168905 
 0.0184504 	 0.0184504 
 0.3190219 	 0.3190219 
 0.0159490 	 0.0159490 
 0.0149070 	 0.0149070 
 0.0148984 	 0.0148984 
 0.0150862 	 0.0150862 
 0.0176713 	 0.0176713 
 0.0190982 	 0.0190982 
 0.0160865 	 0.0160865 
 0.0210527 	 0.0210527 
 0.0141362 	 0.0141362 
 0.0153940 	 0.0153940 
 0.0161335 	 0.0161335 
 0.0194662 	 0.0194662 
 0.0119361 	 0.0119361 
 0.0173929 	 0.0173929 
 0.0190537 	 0.0190537 
 0.0154887 	 0.0154887 
 0.0109863 	 0.0109863 
 0.0181049 	 0.0181049 
 0.0187023 	 0.0187023 
 0.0214226 	 0.0214226 
 0.0102269 	 0.0102269 
 0.0175317 	 0.0175317 
 0.0185289 	 0.0185289 
 0.0211513 	 0.0211513 
 0.0158077 	 0.0158077 
 0.0207385 	 0.0207385 
 0.0121153 	 0.0121153 
 0.0297066 	 0.0297066 
 0.0182205 	 0.0182205 
 0.0173427 	 0.0173427 
 0.0150862 	 0.0150862 
 0.0107272 	 0.0107272 
 0.1847710 	 0.1847710 
 0.0188849 	 0.0188849 
 0.0175935 	 0.0175935 
 0.6172461 	 0.6172461 
 0.0132120 	 0.0132120 
 0.0124028 	 0.0124028 
 0.0163500 	 0.0163500 
 0.2773062 	 0.2773062 
 0.0124964 	 0.0124964 
 0.0141930 	 0.0141930 
 0.0181314 	 0.0181314 
 0.0176694 	 0.0176694 
 0.0192614 	 0.0192614 
 0.0254894 	 0.0254894 
 0.0112936 	 0.0112936 
 0.0156165 	 0.0156165 
 0.2817230 	 0.2817230 
 0.0195350 	 0.0195350 
 0.0181984 	 0.0181984 
 0.0184799 	 0.0184799 
 0.0092920 	 0.0092920 
 0.0174119 	 0.0174119 
 0.0187270 	 0.0187270 
 0.0162672 	 0.0162672 
 0.0157501 	 0.0157501 
 0.0156787 	 0.0156787 
 0.0278428 	 0.0278428 
 0.0122992 	 0.0122992 
 0.0231075 	 0.0231075 
 0.0189094 	 0.0189094 
 0.0195263 	 0.0195263 
 0.0127076 	 0.0127076 
 0.0129120 	 0.0129120 
 0.0124527 	 0.0124527 
 0.0138309 	 0.0138309 
 0.0184979 	 0.0184979 
 0.0190043 	 0.0190043 
 0.0176858 	 0.0176858 
 0.0233978 	 0.0233978 
 0.0153270 	 0.0153270 
 0.0155949 	 0.0155949 
 0.0086201 	 0.0086201 
 0.0107000 	 0.0107000 
 0.0200238 	 0.0200238 
 0.0108681 	 0.0108681 
 0.0227004 	 0.0227004 
